MonthId,Flow,Exceedance,Year,Month,WaterYear,WaterMonth,Flow_difference,Flow_difference_pct,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowAvailableForGeneration,FlowCanal,LowFlowShutoff,Turbines,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,LevelHeadpond,LevelTailwater,HeadGross,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadlossTurbine1,HeadlossTurbine2,HeadlossTurbine3,HeadlossTurbine4,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,LowHeadShutoff,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,LoadFactorTurbine1,LoadFactorTurbine2,LoadFactorTurbine3,LoadFactorTurbine4,EffGen1,EffGen2,EffGen3,EffGen4,PowerGenerator1,PowerGenerator2,PowerGenerator3,PowerGenerator4,Power,PerfMwPerCumec,PerfMWhPerm3,Power_max,Power_min,Turbines_max,Turbines_min,Energy,FlowAvailableForGeneration_min,Days,CapFactor
1924.1,116.38241501778096,0.9986774193548387,1924.0,10.0,1924.0,1.0,0.5379583545580013,0.02035959819785189,28.193548387096776,4.32258064516129,2.3225806451612905,2.0,29.677419354838708,66.51612903225806,0.5785530571318876,49.866285985522886,45.21871190689431,1.0,0.6774193548387096,45.21871190689431,0.0,0.0,0.0,4.647574078628568,1.7727859887552266,0.2395656741561117,0.143739404493667,0.09582626966244466,2.3956567415611167,29.966334375851996,4.562146319317402,2.466320049654957,2.0958262696624446,32.073076096399824,82.21351265171869,990.0,964.5,25.5,0.07125361326973731,0.0,989.9287463867303,0.02162260358737098,0.0,0.0,0.0,25.396369853242206,25.4,25.4,25.4,,0.555069164369333,0.0,0.0,0.0,9.252473068493517,0.0,0.0,0.0,0.18844140669029566,0.0,0.0,0.0,0.96,0.96,0.96,0.96,8.882374145753776,0.0,0.0,0.0,8.882374145753776,0.07447881872745633,5.441726628675419e-05,15.061287382702725,0.0,1,0,6608.486364440809,14.40747964374856,31,0.04934652303196542
1924.11,153.9800922319655,0.9917666666666667,1924.0,11.0,1924.0,2.0,2.2917513363831366,0.014462080559375822,23.0,4.0,2.0,2.0,19.0,50.0,0.3294490448170421,103.9800922319655,103.9800922319655,,1.0,103.9800922319655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,2.0,2.0,19.0,132.9800922319655,990.0,964.480203615666,25.519796384333915,0.08246408246524152,0.0009898192166951732,989.9165460983181,0.07915361781927772,0.0,0.0,0.0,25.357188864832697,25.4,25.4,25.4,,0.88514023177046,0.0,0.0,0.0,22.968089878607394,0.0,0.0,0.0,0.4677818712547331,0.0,0.0,0.0,0.9644403606631555,0.9599999999999999,0.9599999999999999,0.9599999999999999,22.170251957694504,0.0,0.0,0.0,22.170251957694504,0.1425518449535437,5.897346226435784e-05,31.11155604184713,15.91671218317157,1,1,15962.581409540042,78.24515030123536,30,0.12316806643163612
1924.12,275.67719818744825,0.8312903225806452,1924.0,12.0,1924.0,3.0,9.228880240730861,0.030062078643262085,26.0,4.0,3.0,2.0,24.0,59.0,0.22121467439422202,216.67719818744825,216.67719818744825,,1.4516129032258065,158.79807354966331,57.87912463778495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,3.0,2.0,24.0,249.67719818744825,990.0,964.8008860567483,25.199113943251792,0.12365050050147432,0.014429081682335925,989.8619204178162,0.1887512311973432,0.05419895596006959,0.0,0.0,24.872283129870617,24.995252653523163,25.049451609483235,25.049451609483235,,0.917826408778041,0.40832233403533497,0.0,0.0,35.672293331329335,12.694663101555381,0.0,0.0,0.7265232857704549,0.2585471100113112,0.0,0.0,0.9735824248938424,0.9646119988888366,0.96,0.96,34.76797675717918,12.318849055678168,0.0,0.0,47.08682581285734,0.16964578755844262,6.054643959746118e-05,81.19667792957061,29.41422521967269,2,1,35032.598404765864,133.89523707448373,31,0.26159347673809635
1925.01,692.7386733693182,0.4581612903225806,1925.0,1.0,1924.0,4.0,41.218566350011514,0.05263550936345966,37.12903225806452,5.67741935483871,4.0,2.6774193548387095,55.354838709677416,104.83870967741936,0.15882613169764423,587.899963691899,587.899963691899,,3.129032258064516,184.04118586667087,184.04118586667087,165.11311071863892,54.704481239918245,0.0,0.0,0.0,0.0,0.0,0.0,37.12903225806452,5.67741935483871,4.0,2.6774193548387095,55.354838709677416,634.7064153048021,990.0,966.6375282308157,23.36247176918416,0.31047346183018965,0.126951309786647,989.5625752283833,0.2491523361297707,0.2491523361297707,0.22270470980686957,0.09417807169051119,22.67589466143755,22.67589466143755,22.70234228776045,22.83086892587681,,0.9257867105881872,0.9257867105881872,0.8355736928948965,0.2119725765671232,37.570105011513704,37.570105011513704,33.45326417984728,10.299698895429138,0.7651752548169797,0.7651752548169797,0.681329209365525,0.20976983493745696,0.9729071540739398,0.9729071540739398,0.9714104075224541,0.9642759028718345,36.57555049777396,36.57555049777396,32.558136943420834,10.083665471226809,115.79290341019556,0.16819337416974245,5.5606764161812694e-05,190.8154382153476,73.14746801110651,4,2,86149.9201371855,344.8577719356288,31,0.6432939078344199
1925.02,1193.6784517725653,0.2782142857142857,1925.0,2.0,1924.0,5.0,24.86516631802503,0.02026369014726578,49.0,8.0,7.0,5.0,93.0,162.0,0.13644386908653705,1031.6784517725653,1011.1068679077072,,4.0,252.7767169769268,252.7767169769268,252.7767169769268,252.7767169769268,20.57158386485827,6.140514808456418,1.0158806846843589,0.888895599098814,0.6349254279277243,11.891367344690952,55.14051480845642,9.015880684684358,7.888895599098815,5.634925427927724,104.89136734469095,1083.1521589999468,990.0,968.5094070159264,21.490592984073626,0.6747708089757813,0.37136077529304184,988.9538684157312,0.4529729783284158,0.4529729783284158,0.4529729783284158,0.4529729783284158,19.991488421476383,19.991488421476383,19.991488421476383,19.991488421476383,,0.9390125019776933,0.9390125019776933,0.9390125019776933,0.9390125019776933,46.48570362278988,46.48570362278988,46.48570362278988,46.48570362278988,0.9467556745985719,0.9467556745985719,0.9467556745985719,0.9467556745985719,0.9799999999999999,0.9799999999999999,0.9799999999999999,0.9799999999999999,45.555989550334075,45.555989550334075,45.555989550334075,45.555989550334075,182.2239582013363,0.15328447417626428,5.01172468863066e-05,190.0556473709837,174.68488910343564,4,4,122454.49991129801,945.711819429938,28,1.0123553233407574
1925.03,1926.269331614232,0.1917741935483871,1925.0,3.0,1924.0,6.0,70.36235849713344,0.030997464742956143,49.0,9.0,9.0,9.0,107.0,183.0,0.10594222347166098,1743.269331614232,1100.0,,4.0,275.0,275.0,275.0,275.0,643.2693316142321,43.042585956329305,7.715594832371151,10.941301818713088,26.477312813633713,555.0925361931847,92.0425859563293,16.71559483237115,19.94130181871309,35.47731281363371,662.0925361931849,1228.6994826074135,990.0,970.6211405681804,19.37885943181948,0.8963367776801963,0.48,988.6236632223198,0.5349,0.5349,0.5349,0.5349,17.46762265413929,17.46762265413929,17.46762265413929,17.46762265413929,,0.927598632167416,0.927598632167416,0.927598632167416,0.927598632167416,43.77286201589813,43.77286201589813,43.77286201589813,43.77286201589813,0.8915043180427316,0.8915043180427316,0.8915043180427316,0.8915043180427316,0.9771795864469971,0.9771795864469971,0.9771795864469971,0.9771795864469971,42.796566128672175,42.796566128672175,42.796566128672175,42.796566128672175,171.1862645146887,0.10261828755360476,4.322885467542645e-05,188.50130423299836,126.73834982790392,4,4,127362.58079892841,1200.5781363808978,31,0.9510348028593818
1925.04,3198.602282778818,0.0741,1925.0,4.0,1924.0,7.0,47.83813946337618,0.014843809153033865,54.0,13.0,14.0,19.0,117.0,217.0,0.06796453806080642,2981.602282778818,1100.0,,4.0,275.0,275.0,275.0,275.0,1881.6022827788179,46.0,5.0000000000000036,11.000000000000002,61.0,1758.6022827788179,100.0,18.0,25.0,80.0,1875.6022827788179,1243.0,990.0,973.9704092543722,16.029590745627832,0.9262894125183112,0.4799999999999999,988.5937105874816,0.5349,0.5349,0.5349,0.5349,14.088401333109553,14.088401333109553,14.088401333109553,14.088401333109553,,0.9025366991980877,0.9025366991980877,0.9025366991980877,0.9025366991980877,34.295650642203036,34.295650642203036,34.295650642203036,34.295650642203036,0.698485756460347,0.698485756460347,0.698485756460347,0.698485756460347,0.97,0.97,0.97,0.97,33.26678112293695,33.26678112293695,33.26678112293695,33.26678112293695,133.0671244917478,0.041722350175907155,3.360280921508783e-05,138.0963872925692,127.0162283773056,4,4,95808.3296340584,2787.2640135053875,30,0.7392618027319321
1925.05,2213.887211678188,0.15561290322580645,1925.0,5.0,1924.0,8.0,60.1629338099387,0.025918448203297695,58.225806451612904,13.32258064516129,14.290322580645162,18.93548387096774,185.74193548387098,290.51612903225805,0.13454779852000415,1923.37108264593,1100.0,,4.0,275.0,275.0,275.0,275.0,823.3710826459302,41.6927746316542,4.67741935483871,10.6141579303961,43.176782281071205,723.2099484479699,99.91858108326711,18.0,24.90448051104126,62.11226615203895,908.9518839318408,1242.8230615943085,990.0,971.5480696229932,18.451930377006764,0.925831082894718,0.48,988.5941689171052,0.5349,0.5349,0.5349,0.5349,16.511199294112075,16.511199294112075,16.511199294112075,16.511199294112075,,0.9248874860349381,0.9248874860349381,0.9248874860349381,0.9248874860349381,41.20694823171314,41.20694823171314,41.20694823171314,41.20694823171314,0.8392453815012859,0.8392453815012859,0.8392453815012859,0.8392453815012859,0.9745781869165898,0.9745781869165898,0.9745781869165898,0.9745781869165898,40.17124143164043,40.17124143164043,40.17124143164043,40.17124143164043,160.68496572656173,0.07632501567055563,4.057701154711154e-05,180.8429222499868,137.6485982143186,4,4,119549.6145005619,1313.152359062425,31,0.8926942540364539
1925.06,1178.2975581315975,0.29100000000000004,1925.0,6.0,1924.0,9.0,25.148626378522952,0.021798042754145864,53.0,12.0,12.0,13.0,120.0,210.0,0.18357678553255372,968.2975581315973,928.6315295443624,,3.966666666666667,233.89314229638708,233.89314229638708,233.89314229638708,226.95210265520114,39.666028587234905,9.149599212742112,1.4171316579713311,2.2406194255057827,2.4555160554002557,24.403162235615422,62.14959921274211,13.417131657971332,14.240619425505782,15.455516055400256,144.40316223561544,1018.4388798405816,990.0,968.4479073367573,21.552092663242533,0.6259630418065176,0.315954988023392,989.0580819701701,0.3955856319128882,0.3955856319128882,0.3955856319128882,0.3853589753678015,20.214589001499736,20.214589001499736,20.214589001499736,20.22481565804482,,0.9344218358748934,0.9344218358748934,0.9344218358748934,0.9032628248667294,43.01157899756644,43.01157899756644,43.01157899756644,41.61095248065866,0.8759995722518623,0.8759995722518623,0.8759995722518623,0.8474735739441682,0.9763441570731136,0.9763441570731136,0.9763441570731136,0.9758248905756777,42.01179772017591,42.01179772017591,42.01179772017591,40.64537731117492,166.68077047170266,0.142862178817782,5.0222005794759544e-05,190.6975891534169,122.97783681008936,4,3,120010.15473962591,624.6935677067364,30,0.926004280398348
1925.07,520.6242109287424,0.5588709677419355,1925.0,7.0,1924.0,10.0,15.62820524535123,0.028474207249213807,50.0,10.0,9.0,9.0,108.0,186.0,0.3801084507604006,334.62421092874246,334.62421092874246,,1.967741935483871,171.61904086457506,122.22289059334838,40.782279470819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,9.0,9.0,108.0,403.62421092874246,990.0,965.9250863333469,24.07491366665311,0.18307192805862196,0.03943118205410595,989.7774968898873,0.21496802748137056,0.1475135888683311,0.052708547096773396,0.0,23.637442529059005,23.704896967672045,23.799702009443603,23.852410556540374,,0.9230042263547954,0.6826095036569142,0.20910943347422686,0.0,36.723960563172106,25.75211238347585,8.360337011979697,0.0,0.7479421703293708,0.5244829406003227,0.17027162957188788,0.0,0.9725803594025912,0.9685900358741067,0.9625513190581221,0.96,35.73764332949857,25.03089246486058,8.121894039982992,0.0,68.89042983434214,0.12848736264387586,5.779915947261372e-05,125.23123523614008,35.35969404823363,3,1,51254.47979675055,164.21920510084828,31,0.3827246101907897
