WaterYear,WaterWeek,Flow,Exceedance,Flow_difference,Flow_difference_pct,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowAvailableForGeneration,FlowCanal,LowFlowShutoff,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,LevelHeadpond,LevelTailwater,HeadGross,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadlossTurbine1,HeadlossTurbine2,HeadlossTurbine3,HeadlossTurbine4,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,LowHeadShutoff,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,LoadFactorTurbine1,LoadFactorTurbine2,LoadFactorTurbine3,LoadFactorTurbine4,EffGen1,EffGen2,EffGen3,EffGen4,PowerGenerator1,PowerGenerator2,PowerGenerator3,PowerGenerator4,Power,PerfMwPerCumec,PerfMWhPerm3,Flow_max,Flow_min,EWRProportion_max,EWRProportion_min,HeadTurbine1_max,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_min,Power_max,Power_min,Energy,Count,CapFactor,StartDate
1924,1,111.40747964374857,0.999,0.07142857142857142,0.07142857142857142,37.0,5.0,3.0,2.0,50.0,97.0,0.8706776269437219,14.40747964374856,0.0,1.0,0.0,0.0,0.0,0.0,14.40747964374856,5.4956365651412025,0.7426535898839463,0.44559215393036783,0.2970614359535785,7.426535898839463,42.4956365651412,5.742653589883946,3.445592153930368,2.297061435953578,57.42653589883946,51.68388230895552,990.0,964.5,25.5,0.070824342,0.0,989.929175658,0.0,0.0,0.0,0.0,25.4,25.4,25.4,25.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.96,0.96,0.96,0.0,0.0,0.0,0.0,0.0,0.0,,111.40747964374856,111.40747964374856,0.8706776269437219,0.8706776269437219,25.4,25.4,964.5,964.5,0.0,0.0,0.0,7,0.0,1924-10-01
1924,2,111.40747964374857,0.999,0.0,0.0,29.571428571428573,4.428571428571429,2.4285714285714284,2.0,32.857142857142854,71.28571428571429,0.6398647066935453,40.121765358034274,33.947131224999175,1.0,33.947131224999175,0.0,0.0,0.0,6.174634133035098,2.355272813631944,0.3182801099502627,0.1909680659701576,0.12731204398010507,3.182801099502627,31.926701385060515,4.746851538521691,2.6195394945415864,2.127312043980105,36.03994395664548,73.24022364312296,990.0,964.5,25.5,0.070824342,0.0,989.929175658,0.014293790461642171,0.0,0.0,0.0,25.4,25.4,25.4,25.4,,0.455631546450053,0.0,0.0,0.0,6.7425989650658025,0.0,0.0,0.0,0.1373238078424807,0.0,0.0,0.0,0.96,0.96,0.96,0.96,6.47289500646317,0.0,0.0,0.0,6.47289500646317,0.05810108106889914,5.296548856417417e-05,111.40747964374856,111.40747964374856,0.8706776269437219,0.4667550165059128,25.4,25.4,964.5,964.5,11.327566261310547,0.0,1087.4463610858124,7,0.03596052781368427,1924-10-08
1924,3,112.95287634260659,0.999,1.5453966988580219,0.012643840910294543,24.0,4.0,2.0,2.0,20.0,52.0,0.4608534403331301,60.95287634260659,60.95287634260659,,60.95287634260659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,2.0,2.0,20.0,90.95287634260659,990.0,964.5,25.5,0.07083569918739414,0.0,989.9291643008127,0.026430651644816085,0.0,0.0,0.0,25.399166628003112,25.4,25.4,25.4,,0.8022435788042985,0.0,0.0,0.0,12.191531089227551,0.0,0.0,0.0,0.2483000221838605,0.0,0.0,0.0,0.96,0.96,0.96,0.96,11.703869845658447,0.0,0.0,0.0,11.703869845658447,0.10347007649961829,5.3288393504193154e-05,122.22525653575472,111.40747964374856,0.4667550165059128,0.425443983296434,25.4,25.394166396021795,964.5,964.5,13.961691351745856,11.327566261310547,1966.2501340706192,7,0.06502149914254693,1924-10-15
1924,4,125.6562464234238,0.998,0.7655617284702702,0.006091522537335257,24.0,4.0,2.0,2.0,20.0,52.0,0.4138437947204977,73.6562464234238,73.6562464234238,,73.6562464234238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,2.0,2.0,20.0,103.6562464234238,990.0,964.5,25.5,0.0721147495327106,0.0,989.9278852504673,0.03842937135189221,0.0,0.0,0.0,25.38945587911541,25.4,25.4,25.4,,0.8399771012818532,0.0,0.0,0.0,15.405634496822705,0.0,0.0,0.0,0.31376037671736673,0.0,0.0,0.0,0.96,0.96,0.96,0.96,14.789409116949797,0.0,0.0,0.0,14.789409116949797,0.11769241117760106,5.577354245857903e-05,126.7731428469428,124.48609694083387,0.4177173297088326,0.4101815166228168,25.391062415159297,25.387922455917487,964.5,964.5,15.061287382702725,14.505367728061504,2484.6207316475657,7,0.08216338398305442,1924-10-22
1924,5,129.60180009794993,0.9975714285714286,1.6679539507764585,0.012508617807523615,23.428571428571427,4.0,2.0,2.0,19.428571428571427,50.857142857142854,0.3929792126921958,78.74465724080707,78.74465724080707,,78.74465724080707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.428571428571427,4.0,2.0,2.0,19.428571428571427,108.1732286693785,990.0,964.5,25.5,0.07370893855617422,0.0,989.9262910614437,0.04407983556995835,0.0,0.0,0.0,25.38221122587387,25.4,25.4,25.4,,0.8519281215509638,0.0,0.0,0.0,16.712249492174163,0.0,0.0,0.0,0.3403716800850135,0.0,0.0,0.0,0.96,0.96,0.96,0.96,16.043759512487195,0.0,0.0,0.0,16.043759512487195,0.12362728859113892,5.655073490362637e-05,137.6377747142742,125.962097058839,0.4128225967507505,0.3632723654810337,25.389035966892944,25.36893280892477,964.5,964.5,18.224221122589043,14.86346024495571,2695.351598097849,7,0.08913199729159554,1924-10-29
1924,6,140.38064405001833,0.9967142857142858,1.101883167582526,0.007690690500828999,23.0,4.0,2.0,2.0,19.0,50.0,0.3562973491772786,90.38064405001833,90.38064405001833,,90.38064405001833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,2.0,2.0,19.0,119.38064405001835,990.0,964.5,25.5,0.07766439766766713,0.0,989.9223356023324,0.057877341512424296,0.0,0.0,0.0,25.36445826081989,25.4,25.4,25.4,,0.8736708833141128,0.0,0.0,0.0,19.643870615549613,0.0,0.0,0.0,0.4000788312739228,0.0,0.0,0.0,0.9605777690358066,0.96,0.96,0.96,18.870063040045288,0.0,0.0,0.0,18.870063040045288,0.13438453498941313,5.7988686347570786e-05,145.35095688735188,138.74204462110075,0.3603810231898203,0.3439949833887257,25.36717378170015,25.35619709778693,964.5,964.5,20.06244663786436,18.478330009493668,3170.170590727608,7,0.10483368355580715,1924-11-05
1924,7,144.35231201302096,0.9959999999999999,0.4993224371654605,0.003456191711909243,23.0,4.0,2.0,2.0,19.0,50.0,0.3463871899683812,94.35231201302096,94.35231201302096,,94.35231201302096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,2.0,2.0,19.0,123.35231201302096,990.0,964.5,25.5,0.07906612765611928,0.0,989.9209338723439,0.0630540764628624,0.0,0.0,0.0,25.357879795881,25.4,25.4,25.4,,0.8780382409121785,0.0,0.0,0.0,20.602582826276294,0.0,0.0,0.0,0.4196045382133664,0.0,0.0,0.0,0.9619604538213365,0.96,0.96,0.96,19.81895975621862,0.0,0.0,0.0,19.81895975621862,0.13729193849725502,5.834719171194588e-05,145.35095688735188,143.60332835727277,0.3481813449031229,0.3439949833887257,25.359141819451555,25.35619709778693,964.5,964.5,20.06244663786436,19.636344594984315,3329.5852390447285,7,0.11010533197899235,1924-11-12
1924,8,165.3832012770849,0.99,4.241841809596926,0.025883749973423874,23.0,4.0,2.0,2.0,19.0,50.0,0.3029529107668951,115.38320127708491,115.38320127708491,,115.38320127708491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,2.0,2.0,19.0,144.3832012770849,990.0,964.4692335974459,25.5307664025542,0.08648860819574848,0.0015383201277084572,989.9119730716766,0.09463798945684952,0.0,0.0,0.0,25.34810148477387,25.4,25.4,25.4,,0.8984556248102955,0.0,0.0,0.0,25.782284818524698,0.0,0.0,0.0,0.525097450479118,0.0,0.0,0.0,0.9693490371278087,0.96,0.96,0.96,24.993355829870065,0.0,0.0,0.0,24.993355829870065,0.15093552109630085,6.0139609255503e-05,175.04384955453037,156.79744636197438,0.3188827443310053,0.285642712538859,25.348771830046022,25.347006221750423,964.486405107276,964.4499123008908,27.333464083181788,22.90953300157826,4198.883779418171,7,0.13885197683261147,1924-11-19
1924,9,189.34760764235457,0.9751428571428571,2.658604868150864,0.014241235064269785,23.857142857142858,4.0,2.2857142857142856,2.0,20.428571428571427,52.57142857142857,0.27753615173051066,136.776179070926,136.776179070926,,136.776179070926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.857142857142858,4.0,2.2857142857142856,2.0,20.428571428571427,166.91903621378313,990.0,964.4213047847152,25.578695215284743,0.09444223270309446,0.0036776179070925432,989.9018801493897,0.13254960824677886,0.0,0.0,0.0,25.348025756427802,25.4,25.4,25.4,,0.9118646542169367,0.0,0.0,0.0,31.006212165195592,0.0,0.0,0.0,0.6314910827942075,0.0,0.0,0.0,0.97,0.96,0.96,0.96,30.076025800239723,0.0,0.0,0.0,30.076025800239723,0.1588592588041243,6.107764594621558e-05,193.27466035303507,179.8265102265254,0.3058655096663584,0.2614797724813306,25.36104407152386,25.341546643665023,964.4403469795468,964.413450679294,31.11155604184713,28.445230208729622,5052.772334440274,7,0.16708903222355403,1924-11-26
1924,10,230.7145555206134,0.9051428571428571,8.643957004841436,0.03767517638428146,26.0,4.0,3.0,2.0,24.0,59.0,0.25790536015511983,171.7145555206134,171.7145555206134,,171.7145555206134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,3.0,2.0,24.0,204.7145555206134,990.0,964.5853244085249,25.41467559147509,0.1077816150872355,0.0071714555520613005,989.8850469293608,0.2116437056532354,0.0,0.0,0.0,25.088078815182538,25.273644796380434,25.273644796380434,25.273644796380434,,0.9254748756964332,0.0,0.0,0.0,39.10352148576083,0.0,0.0,0.0,0.7964057329075525,0.0,0.0,0.0,0.9742196285191335,0.96,0.96,0.96,38.111903736988346,0.0,0.0,0.0,38.111903736988346,0.16463806562489602,6.161702837198155e-05,249.7991800258312,199.0925590239552,0.2963445760567124,0.2361897264590658,25.35866782448608,24.920033919309912,964.698795080155,964.401814881952,42.54324867929552,30.86738718966372,6402.799827814043,7,0.21173279853882418,1924-12-03
