ExceedanceRnd,EWRTotal,FlowSpill,FlowAvailableForGeneration,FlowCanal,Power,Energy,LevelHeadpond,LevelTailwater,HeadTurbine1,Flow,Exceedance,GenerationVol,MaxGenerationFlow,MaxFlowFromStore,MaxVolFromStore,MaxVolToStore,StoreVol,PeakStoreFlow,OffpeakStoreFlow,OffpeakFlowCanal,PeakFlowCanal,PeakVol,OffpeakVol,PeakEnergy,OffpeakEnergy,EnergyTransfer,EnergyTransferProp,PeakPower,OffpeakPower,HeadpondDrop,PeakTailwaterFlow,OffpeakTailwaterFlow,PeakTailwaterLevel,OffpeakTailwaterLevel,TailwaterDrop
0.125,253.35955056179776,1140.225444600072,2240.225444600077,1100.0,151.50980763721483,3636.23538329315,990.0,972.4333619140177,15.629736092867343,2493.584995161874,0.12487078651685403,95.04000000000042,1100.0,0.0,0.0,71.64811600560265,0.0,0.0,0.0,1100.0,1100.0,15.840000000000012,79.20000000000023,606.0392305488593,3030.1961527442904,0.0,0.0,151.50980763721483,151.50980763721486,0.0,2493.5849951618734,2493.5849951618734,972.4333619140177,972.4333619140177,0.0
0.13,239.87264150943398,1078.558777677471,2178.55877767747,1100.0,153.62208726432397,3686.930094343763,990.0,972.2456620544743,15.817435952410936,2418.431419186905,0.13044811320754746,95.04000000000049,1100.0,0.0,0.0,69.42811599638893,0.0,0.0,0.0,1100.0,1100.0,15.840000000000034,79.2000000000003,614.4883490572959,3072.441745286474,0.0,0.0,153.62208726432397,153.62208726432397,0.0,2418.431419186905,2418.431419186905,972.2456620544743,972.2456620544743,0.0
0.135,246.21804511278197,1022.3864064395697,2122.3864064395675,1100.0,155.03710092709548,3720.8904222502906,990.0,972.1194136454751,15.943684361410964,2368.6044515523504,0.13562406015037606,95.04000000000029,1100.0,0.0,0.0,67.40591063182453,0.0,0.0,0.0,1100.0,1100.0,15.839999999999968,79.20000000000006,620.1484037083819,3100.7420185419105,0.0,0.0,155.03710092709548,155.03710092709548,0.0,2368.6044515523504,2368.6044515523504,972.1194136454751,972.1194136454751,0.0
0.14,250.3896103896104,978.8339260600543,2078.8339260600524,1100.0,156.16497067737137,3747.959296256913,990.0,972.018431422114,16.04466658477057,2329.223536449662,0.13989610389610369,95.04000000000036,1100.0,0.0,0.0,65.83802133816188,0.0,0.0,0.0,1100.0,1100.0,15.839999999999993,79.20000000000014,624.6598827094854,3123.2994135474282,0.0,0.0,156.16497067737134,156.16497067737137,0.0,2329.223536449662,2329.223536449662,972.018431422114,972.018431422114,0.0
0.145,234.7860962566845,950.6553851662628,2050.6553851662616,1100.0,157.42814595850524,3778.275503004129,990.0,971.9049714895752,16.1581265173088,2285.4414814229467,0.14507486631016014,95.04000000000045,1100.0,0.0,0.0,64.82359386598546,0.0,0.0,0.0,1100.0,1100.0,15.84000000000002,79.20000000000024,629.7125838340216,3148.5629191701014,0.0,0.0,157.4281459585054,157.4281459585054,0.0,2285.4414814229467,2285.4414814229467,971.9049714895754,971.9049714895754,0.0
0.15,237.1208053691275,911.3984982005471,2011.398498200547,1100.0,158.50107077391786,3804.0256985740334,990.0,971.808284510026,16.254813496858166,2248.519303569676,0.1494362416107382,95.04000000000035,1100.0,0.0,0.0,63.410345935219645,0.0,0.0,0.0,1100.0,1100.0,15.839999999999987,79.20000000000013,634.0042830956714,3170.0214154783544,0.0,0.0,158.50107077391786,158.50107077391786,0.0,2248.519303569676,2248.519303569676,971.808284510026,971.808284510026,0.0
0.155,223.66120218579235,878.8531926460166,1978.853192646015,1100.0,159.8474712482089,3836.3393099570235,990.0,971.6865410795842,16.376556927300186,2202.514394831809,0.15495081967213117,95.04000000000043,1100.0,0.0,0.0,62.23871493525661,0.0,0.0,0.0,1100.0,1100.0,15.840000000000016,79.20000000000024,639.3898849928356,3196.9494249641784,0.0,0.0,159.8474712482089,159.8474712482089,0.0,2202.514394831809,2202.514394831809,971.6865410795842,971.6865410795842,0.0
0.16,243.08333333333334,814.0998996337856,1914.0998996337812,1100.0,161.18475424364644,3868.43410184753,990.0,971.5651407248976,16.497957281988956,2157.183232967115,0.15994444444444442,95.04000000000043,1100.0,0.0,0.0,59.90759638681632,0.0,0.0,0.0,1100.0,1100.0,15.840000000000014,79.20000000000023,644.7390169745858,3223.6950848729302,0.0,0.0,161.18475424364644,161.18475424364644,0.0,2157.183232967115,2157.183232967115,971.5651407248978,971.5651407248978,0.0
0.165,240.30538922155688,769.3648787415997,1869.3648787416018,1100.0,162.59810294775144,3902.3544707460333,990.0,971.4362731921318,16.626824814752926,2109.67026796316,0.16532335329341333,95.0400000000004,1100.0,0.0,0.0,58.29713563469765,0.0,0.0,0.0,1100.0,1100.0,15.840000000000003,79.20000000000019,650.3924117910058,3251.9620589550277,0.0,0.0,162.59810294775144,162.59810294775144,0.0,2109.6702679631576,2109.6702679631576,971.4362731921318,971.4362731921318,0.0
0.17,244.42196531791907,718.2071451663547,1818.2071451663521,1100.0,164.00909939866125,3936.2183855678686,990.0,971.3070255367774,16.75607247010913,2062.629110484272,0.17028323699421993,95.0400000000004,1100.0,0.0,0.0,56.45545722598877,0.0,0.0,0.0,1100.0,1100.0,15.840000000000009,79.20000000000022,656.036397594645,3280.1819879732207,0.0,0.0,164.00909939866125,164.00909939866125,0.0,2062.629110484272,2062.629110484272,971.3070255367774,971.3070255367774,0.0
0.175,234.07801418439718,680.5946461840174,1780.5946461840183,1100.0,165.45900307826122,3971.01607387827,990.0,971.173598215176,16.889499791710428,2014.6726603684158,0.17487234042553157,95.04000000000032,1100.0,0.0,0.0,55.10140726262459,0.0,0.0,0.0,1100.0,1100.0,15.839999999999979,79.2000000000001,661.8360123130448,3309.1800615652164,0.0,0.0,165.4590030782612,165.4590030782612,0.0,2014.6726603684158,2014.6726603684158,971.1735982151757,971.1735982151757,0.0
0.18,232.025,633.917089718773,1733.9170897187746,1100.0,166.94511192417846,4006.682686180285,990.0,971.0361084946422,17.026989512244594,1965.9420897187758,0.1802599999999999,95.04000000000048,1100.0,0.0,0.0,53.421015229875785,0.0,0.0,0.0,1100.0,1100.0,15.840000000000027,79.20000000000029,667.7804476967138,3338.902238483574,0.0,0.0,166.94511192417846,166.94511192417846,0.0,1965.9420897187758,1965.9420897187758,971.0361084946421,971.0361084946421,0.0
0.185,222.81290322580645,591.0003299695586,1691.0003299695588,1100.0,168.54855469871094,4045.165312769065,990.0,970.8869300974106,17.17616790947508,1913.8132331953639,0.18509677419354842,95.04000000000036,1100.0,0.0,0.0,51.87601187890408,0.0,0.0,0.0,1100.0,1100.0,15.839999999999993,79.20000000000016,674.1942187948438,3370.971093974231,0.0,0.0,168.54855469871094,168.54855469871094,0.0,1913.8132331953639,1913.8132331953639,970.8869300974106,970.8869300974106,0.0
0.19,224.39655172413794,537.1608989915956,1637.1608989915915,1100.0,170.1707200861522,4084.0972820676543,990.0,970.7350459417884,17.328052065097776,1861.5574507157287,0.18985057471264374,95.04000000000042,1100.0,0.0,0.0,49.93779236369742,0.0,0.0,0.0,1100.0,1100.0,15.840000000000009,79.20000000000022,680.6828803446087,3403.4144017230437,0.0,0.0,170.1707200861522,170.1707200861522,0.0,1861.5574507157287,1861.5574507157287,970.7350459417884,970.7350459417884,0.0
0.195,219.96319018404907,494.3754277376451,1594.3754277376465,1100.0,171.64828925344736,4119.558942082732,990.0,970.5958846147133,17.46721339217196,1814.3386179216955,0.19463190184049114,95.04000000000039,1100.0,0.0,0.0,48.39751539855524,0.0,0.0,0.0,1100.0,1100.0,15.84,79.20000000000019,686.5931570137894,3432.9657850689396,0.0,0.0,171.64828925344736,171.64828925344736,0.0,1814.3386179216955,1814.3386179216955,970.5958846147133,970.5958846147133,0.0
0.2,205.07,454.83513551038413,1554.8351355103832,1100.0,173.36693631380953,4160.806471531428,990.0,970.4329261783206,17.630198076245435,1759.9051355103832,0.20026500000000064,95.04000000000048,1100.0,0.0,0.0,46.97406487837383,0.0,0.0,0.0,1100.0,1100.0,15.840000000000027,79.20000000000029,693.4677452552381,3467.3387262761967,0.0,0.0,173.36693631380953,173.36693631380953,0.0,1759.9051355103832,1759.9051355103832,970.4329261783206,970.4329261783206,0.0
0.205,210.2937062937063,406.2480054935551,1506.2480054935545,1100.0,174.74630092280069,4193.911222147218,990.0,970.3012388152914,17.761859191594983,1716.5417117872605,0.2050769230769229,95.04000000000033,1100.0,0.0,0.0,45.224928197767916,0.0,0.0,0.0,1100.0,1100.0,15.83999999999998,79.2000000000001,698.9852036912027,3494.926018456013,0.0,0.0,174.74630092280069,174.74630092280069,0.0,1716.5417117872605,1716.5417117872605,970.3012388152914,970.3012388152914,0.0
0.21,210.8012048192771,364.8245415627168,1464.824541562717,1100.0,176.05850858246146,4225.404205979083,990.0,970.1752369294412,17.88793339650728,1675.625746381994,0.20998795180722865,95.0400000000004,1100.0,0.0,0.0,43.733683496257804,0.0,0.0,0.0,1100.0,1100.0,15.840000000000003,79.20000000000019,704.2340343298458,3521.1701716492275,0.0,0.0,176.05850858246146,176.05850858246146,0.0,1675.625746381994,1675.625746381994,970.1752369294412,970.1752369294412,0.0
0.215,212.21698113207546,314.13738181124427,1414.1373818112452,1100.0,177.6584224273296,4263.802138255914,990.0,970.0213901024601,18.0426888798784,1626.354362943322,0.21524528301886797,95.04000000000049,1100.0,0.0,0.0,41.908945745204825,0.0,0.0,0.0,1100.0,1100.0,15.840000000000034,79.2000000000003,710.6336897093184,3553.1684485465926,0.0,0.0,177.6584224273296,177.6584224273296,0.0,1626.354362943322,1626.354362943322,970.0213901024601,970.0213901024601,0.0
0.22,204.0608695652174,276.55544026228307,1376.5554402622847,1100.0,179.17418361414775,4300.180406739543,990.0,969.8764747780743,18.19039648039858,1580.6163098275022,0.21995652173913063,95.04000000000019,1100.0,0.0,0.0,40.5559958494422,0.0,0.0,0.0,1100.0,1100.0,15.83999999999997,79.19999999999995,716.696734456591,3583.4836722829514,0.0,0.0,179.17418361414775,179.17418361414775,0.0,1580.6163098275022,1580.6163098275022,969.8764747780743,969.8764747780743,0.0
0.225,205.4950495049505,236.32033880518816,1336.320338805185,1100.0,180.5040472044878,4332.097132907709,990.0,969.7517692624282,18.320975628595118,1541.8153883101372,0.22467326732673232,95.04000000000048,1100.0,0.0,0.0,39.1075321969868,0.0,0.0,0.0,1100.0,1100.0,15.840000000000028,79.20000000000029,722.0161888179512,3610.0809440897615,0.0,0.0,180.5040472044878,180.5040472044878,0.0,1541.8153883101372,1541.8153883101372,969.7517692624282,969.7517692624282,0.0
0.23,201.9268292682927,198.94945650785186,1298.949456507853,1100.0,181.93338713581088,4366.401291259458,990.0,969.6185009569479,18.462345994213923,1500.8762857761462,0.2301463414634149,95.04000000000039,1100.0,0.0,0.0,37.76218043428265,0.0,0.0,0.0,1100.0,1100.0,15.840000000000002,79.20000000000019,727.7335485432435,3638.667742716216,0.0,0.0,181.93338713581088,181.93338713581088,0.0,1500.8762857761462,1500.8762857761462,969.6185009569479,969.6185009569479,0.0
0.235,198.19021739130434,160.15951273799868,1260.1595127379965,1100.0,183.52226068099972,4404.53425634399,990.0,969.4781199919844,18.620814074974625,1458.3497301292998,0.23542391304347807,95.04000000000043,1098.5214062829757,-1.4785937170245407,-0.010645874762576682,36.365742458568,-0.010645874762576682,-1.4785937170245407,-0.2957187434049083,1100.2957187434054,1098.5214062829757,15.818708250474858,79.22129174952528,733.0998877955709,3671.4343685484246,-0.9891549284277054,-0.000224029351064324,183.27497194889273,183.57171842742105,-0.0010645874762576697,1456.8711364122767,1458.645448872707,969.473185807004,969.4791061756716,-0.005920368668054473
0.24,191.69736842105263,137.14625344717518,1237.1462534471757,1100.0,184.61197894251663,4430.687494620397,990.0,969.3795450773938,18.73031421680454,1428.8436218682273,0.24061184210526299,95.04000000000036,1092.9625275537526,-7.037472446247355,-0.05066980161298096,35.537265124098305,-0.05066980161298096,-7.037472446247355,-1.407494489249471,1101.4074944892498,1092.9625275537526,15.738660396774034,79.30133960322597,733.7209229774036,3696.966571642997,-4.726992792662676,-0.0010662837039768717,183.4302307443509,184.84832858214958,-0.005066980161298098,1421.8061494219799,1430.2511163574786,969.3558621554834,969.3842742484088,-0.02841209292604375
0.245,198.1796875,99.55686711869912,1199.5430932042289,1099.9862260855298,185.86435220553278,4460.744452932789,990.0,969.274513693759,18.85476651039097,1397.7227807042254,0.24424999999999972,95.03880993379002,1085.746475398907,-14.239750686622893,-0.10252620494368479,34.18355135535228,-0.10252620494368479,-14.239750686622893,-2.8479501373245815,1102.8341762228547,1085.746475398907,15.634749245744267,79.40406068804555,733.8315896519822,3726.9128632808042,-9.625819170149592,-0.0021575682059315673,183.45789741299555,186.34564316404027,-0.01025262049436848,1383.4830300176052,1400.5707308415535,969.2260554877219,969.2841765449223,-0.058121057200581916
0.25,193.073732718894,78.81598401551918,1178.0966801952648,1099.2806961797448,186.83922542112606,4484.1414101070295,990.0,969.1838952045446,18.959259077804223,1371.1704129141579,0.24971889400921612,94.97785214993041,1079.7697473753142,-19.51094880443058,-0.1404788313919002,33.41148048702949,-0.1404788313919002,-19.51094880443058,-3.90218976088612,1103.1828859406305,1079.7697473753142,15.548684362204522,79.42916778772542,734.0918983278957,3750.0495117791324,-13.265003356609075,-0.002956083551360838,183.52297458197393,187.50247558895654,-0.01404788313919001,1351.659464109729,1375.0726026750426,969.1167897987771,969.197259116938,-0.0804693181624385
0.255,188.27397260273972,49.80461147315005,1143.3039717148904,1093.4993602417378,187.75153742058956,4506.036898094153,990.0,969.0473808961926,19.13261766149702,1331.5779443176316,0.2548767123287673,94.47834472488644,1069.992679766245,-23.50668047549415,-0.1692480994235579,32.15894298173595,-0.1692480994235579,-23.50668047549415,-4.7013360950988305,1098.2006963368358,1069.992679766245,15.407894588633901,79.07045013625222,734.9075059846683,3771.1293921094834,-16.098643697689827,-0.003559042209165843,183.72687649616708,188.55646960547418,-0.01692480994235579,1308.0712638421328,1336.279280412728,968.9653242530753,969.0636912654247,-0.09836701234992654
